body,rate,likes,dislikes,created_at,is_buyer,product_id,clean_body,word_count,char_len,unique_word_ratio,emoji_count,hour,dayofweek,iso_score,lof_score,knn_dist,ensemble_score,ocsvm_score,ae_score,threshold_Isolation,is_outlier_Isolation,threshold_LOF,is_outlier_LOF,threshold_KNN,is_outlier_KNN,threshold_Ensemble,is_outlier_Ensemble,threshold_OneClassSVM,is_outlier_OneClassSVM,threshold_Autoencoder,is_outlier_Autoencoder,votes,is_outlier_consensus,explain
از فارکس راضیم,3.0,1,0,,True,493752,از فارکس راضیم,3,14,1.0,0,-1,-1,-0.019979601619300347,-5161120851.074378,3.1997353635108317,0.3224508637121099,0.9810044242424727,0.0703655005770595,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
من چنذ وقتیه که استفاده می کنم هم به عنوان کرم روز هم کرم شب و باید بگم واقعا راضیم از کیفیتش,5.0,21,2,,False,560068,من چنذ وقتیه که استفاده می کنم هم به عنوان کرم روز هم کرم شب و باید بگم واقعا راضیم از کیفیتش,22,93,0.9090909090909091,0,-1,-1,-0.026578925052684776,-5161120851.185428,5.67710857367048,0.3345680464590742,-0.7338539226039824,0.2752691560310305,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,4,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، Ensemble، OneClassSVM، Autoencoder
کتاب کاربردی ,4.0,0,0,,True,2343267,کتاب کاربردی,2,12,1.0,0,-1,-1,-0.006457133930209857,-5161120850.449497,4.3032195955917345,0.36597612417115677,1.4438361810232943,0.028486123927688543,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,طول متن غیرمعمول (2 کلمه)؛ نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
ترم هست و با کیفیت ,5.0,0,0,,True,1073983,ترم هست و با کیفیت,5,18,1.0,0,-1,-1,-0.010645440384694671,-5161120851.1579685,2.043895869203822,0.33128528490054654,-0.008088303724225199,0.011671453968285917,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
خوش بو‌و و موندگار,0.0,0,0,,True,734551,خوش بو و و موندگار,5,18,0.8,0,-1,-1,-0.008582719700920838,-5161120850.919435,3.048464407469587,0.3471742553638177,-0.00010374257892031835,0.02615460650132907,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
بسته بندی عالیه ، خود محصول هم کیفیت خوبی داره,5.0,8,0,,True,3188360,بسته بندی عالیه خود محصول هم کیفیت خوبی داره,9,44,1.0,0,-1,-1,-0.010756156150542762,-5161120850.945963,6.282594310594332,0.3779127664621138,-1.0300019527220083,0.03481929114677054,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ الگوی تعامل نامتوازن (لایک خیلی بالا نسبت به دیسلایک)؛ تأیید چند مدل: Isolation، KNN، Ensemble، OneClassSVM
ممنونم از بسته بندي فوق العاده و تخفيف خوب,0.0,0,0,,True,2150379,ممنونم از بسته بندی فوق العاده و تخفیف خوب,9,42,1.0,0,-1,-1,-0.022013781957191947,-5161120851.217331,5.699453205309473,0.3453886346375848,-0.00019461363566009027,0.10296927179250139,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,5,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، OneClassSVM، Autoencoder
جنس کتاب خوبه,5.0,0,0,,True,3937132,جنس کتاب خوبه,3,13,1.0,0,-1,-1,-0.0018714289850964017,-5161120851.191397,3.6796115916819816,0.3696995043942393,0.00034509732839183016,0.09173507465518817,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
استفاده کروم بد نبود,3.0,0,0,,True,3009257,استفاده کروم بد نبود,4,20,1.0,0,-1,-1,-0.009706462809678296,-5161120839.442664,2.5133371378208174,0.33865252644332305,-0.9138785806447878,0.018740586342130626,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، LOF، Ensemble، OneClassSVM
راضی بودم عالی بود,3.0,1,0,,True,646743,راضی بودم عالی بود,4,18,1.0,0,-1,-1,-0.012627509988675789,-5161120851.231695,1.3960225417177452,0.319528490227553,-0.3684516407269669,0.0238188756900514,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
خیلی نپسندیدم جنس ضعیفیه,1.0,0,2,,True,9164958,خیلی نپسندیدم جنس ضعیفیه,4,24,1.0,0,-1,-1,-0.03918147889113943,-5161120849.7299,5.037778011579985,0.2983073878075047,-2.0259856178483915e-05,0.1270694910675414,-0.026092218604481743,0,-5161120849.822901,1,4.837440385719104,1,0.3058137995774459,0,-1.2731907886072822,1,0.0988718018507556,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (1.0)؛ تأیید چند مدل: LOF، KNN، OneClassSVM، Autoencoder
"واقعا عالیه
قیمت و جنس خوبی داره
ممنون",5.0,0,0,,False,11492437,واقعا عالیه قیمت و جنس خوبی داره ممنون,8,38,1.0,0,-1,-1,-0.0006435590132856106,-5161120850.8976555,5.519620707432674,0.39289560045604094,-3.6057067907009834,0.09138041380056136,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
با توجه به قیمتش راضیم ,4.0,0,0,,True,11053626,با توجه به قیمتش راضیم,5,22,1.0,0,-1,-1,-0.020963642987187114,-5161120849.965885,5.378338424447584,0.34426906081227626,0.5259214418537237,0.04030115942523845,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، KNN، Ensemble، OneClassSVM
خوبه..خوشبو من ک راضی ام,3.0,0,0,,True,2054676,خوبه خوشبو من ک راضی ام,6,23,1.0,0,-1,-1,-0.01264525324388105,-5161120851.143671,3.8749502404650897,0.3469066206466223,0.5914718607158314,0.10638959262172362,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM، Autoencoder
شورت خوبیه,2.0,0,0,,True,7536008,شورت خوبیه,2,10,1.0,0,-1,-1,-0.0022825986946299337,-5161120851.1105585,0.5954302651699666,0.3346332953247817,-0.3682040454946023,0.008075918814284565,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,طول متن غیرمعمول (2 کلمه)؛ نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
قیمت مناسب؛ خیلی خوب و کاربردی,5.0,0,0,,True,4668968,قیمت مناسب خیلی خوب و کاربردی,6,29,1.0,0,-1,-1,-0.02711441368880685,-5161120850.652613,5.527309596505523,0.33167087375519494,-1.1905558602624122,0.11675534172882887,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، Ensemble، OneClassSVM، Autoencoder
"با توجه به قیمتش رنگ خوبیه و رنگهای خوشرنگی داره
ممنون از  دیجی کالا",4.0,0,0,,True,8225532,با توجه به قیمتش رنگ خوبیه و رنگهای خوشرنگی داره ممنون از دیجی کالا,14,67,1.0,0,-1,-1,-0.017891833390540735,-5161120848.947658,6.275207207473999,0.3613039473960566,0.00038732872726399137,0.043484664030408626,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,5,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، LOF، KNN، Ensemble، OneClassSVM
"جنس کاغذش خیلی خوبه
",0.0,1,0,,True,2581429,جنس کاغذش خیلی خوبه,4,19,1.0,0,-1,-1,-0.0051813547313078745,-5161120851.240316,3.5654581877317844,0.36077066514839307,0.18590012367967113,0.1623823507257035,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM، Autoencoder
"فوق العادس
روح داره این کتاب 😍✨",5.0,0,0,,True,2820082,فوق العادس روح داره این کتاب,6,28,1.0,1,-1,-1,-0.0026166259087003207,-5161120850.722776,8.75289622170877,0.4240887418934199,4.238351776489339,1.0396246066350587,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,5,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، OneClassSVM، Autoencoder
این کتاب سیاه و سفید است. ولی کتاب اصلی رنگی است,0.0,0,0,,True,2701468,این کتاب سیاه و سفید است ولی کتاب اصلی رنگی است,11,47,0.8181818181818182,0,-1,-1,-0.021893460313615776,-5161120850.578323,4.850424866031097,0.33627627818728173,-5.067382161723735,0.018933193090836197,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
بخرید با کیفیت هست,5.0,0,0,,True,1755345,بخرید با کیفیت هست,4,18,1.0,0,-1,-1,-0.022557234603993614,-5161120850.709176,7.629065175983565,0.3654732186604261,1.4527801953444746,0.8956186398998871,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,5,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، OneClassSVM، Autoencoder
این کتاب دوباتن رو دنبالش بودم ممنون از دیجی,0.0,1,0,,True,1984734,این کتاب دوباتن رو دنبالش بودم ممنون از دیجی,9,44,1.0,0,-1,-1,-0.01849367089553955,-5161120850.947799,6.0385490066949234,0.3572923593870412,-1.827409279486604,0.06981551948552354,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
نسبت به قیمت واقعا عالیه,0.0,0,5,,True,1083579,نسبت به قیمت واقعا عالیه,5,24,1.0,0,-1,-1,-0.01973508865818957,-5161120850.641864,6.611205664838879,0.3607511929783492,0.465056665921308,0.040322857154881535,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، OneClassSVM
"بی نظیرترین عطر 
فوق العاده",5.0,4,0,,False,6911002,بی نظیرترین عطر فوق العاده,5,26,1.0,0,-1,-1,-0.014761545158582412,-5161120849.740719,2.1151872775522285,0.3225404259528388,-6.494153718499071,0.016973707267385757,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، LOF، Ensemble
کتاب خوبیه قیمتش خیلی خوب بود,0.0,1,0,,True,4498005,کتاب خوبیه قیمتش خیلی خوب بود,6,29,1.0,0,-1,-1,-0.020936389872878602,31614877004.484478,6.129332975916705,0.6427967444317905,-4.526005213008869,0.18416808624040187,-0.026092218604481743,1,-5161120849.822901,1,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,5,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، LOF، KNN، Ensemble، Autoencoder
غلظت خوبی داره، راضیم ,4.0,0,0,,True,3580732,غلظت خوبی داره راضیم,4,20,1.0,0,-1,-1,-0.005742869593069466,-5161120851.2454605,1.8353603393179565,0.34033364988563636,-0.00046256369231301164,0.012430268535578949,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
